r0,r1,r2,r3,s1,s2,s3,p1,p2,p3,bandwidth,ng0,GBP,avgLoss,loss_at_ng0,delay
0.2001,0.2001,0.224777,0.240685,-0.09633,-0.126512,0.029007,0.043003,-0.099363,0.026157,0.037,12.6208,0.4685,21.4059,44.284,57.3628
0.2001,0.2001,0.224777,0.240785,-0.09633,-0.126512,0.029007,0.043003,-0.099363,0.026157,0.037,12.6171,0.4686,21.3983,44.2638,57.3613
0.2001,0.2001,0.224777,0.240785,-0.09633,-0.126512,0.029107,0.043003,-0.099363,0.026157,0.0363,12.6814,0.4596,21.394,13.9566,183.4598
0.2001,0.2001,0.224777,0.240785,-0.09633,-0.126412,0.029107,0.043003,-0.099363,0.026157,0.037,12.6192,0.4685,21.4033,44.2718,57.3669
0.2001,0.2001,0.224777,0.240785,-0.09623,-0.126412,0.029107,0.043003,-0.099363,0.026157,0.037,12.6199,0.4685,21.4048,44.2926,57.345
0.2005,0.2,0.224277,0.240785,-0.09673,-0.126912,-0.012693,0.043003,-0.099363,0.026157,0.0322,12.8702,0.4146,19.5301,32.6187,80.4266
0.20046,0.2,0.224327,0.240785,-0.09668,-0.126862,-0.008513,0.043003,-0.099363,0.026157,0.0322,12.764,0.4145,19.4645,32.1385,80.5265
0.200388,0.2,0.224417,0.240785,-0.09659,-0.126772,-0.000989,0.043003,-0.099363,0.026157,0.0336,13.3199,0.4333,22.1615,12.0073,230.9672
0.2,0.25053,0.341765,0.2,-0.126011,-0.101123,0.080771,-0.159294,-0.183314,0.041983,0.0245,20.4621,0.4788,140.7568,128.6245,40.0703
0.2,0.25053,0.341765,0.2,-0.126011,-0.101123,0.080771,-0.159294,-0.183214,0.041983,0.0245,20.4711,0.4788,140.7178,128.6977,40.071
0.2,0.25053,0.341765,0.2,-0.126011,-0.101123,0.080771,-0.159294,-0.183214,0.042083,0.0245,20.4716,0.4788,140.726,128.7034,40.0705
0.2,0.25053,0.341765,0.2,-0.126011,-0.101123,0.080771,-0.159194,-0.183214,0.042083,0.0245,20.4762,0.4788,140.7609,128.8108,40.049
0.2001,0.25053,0.341765,0.2,-0.126011,-0.101123,0.080771,-0.159194,-0.183214,0.042083,0.0245,20.4437,0.4788,140.7924,128.3844,40.0974
0.2001,0.25063,0.341765,0.2,-0.126011,-0.101123,0.080771,-0.159194,-0.183214,0.042083,0.0245,20.4574,0.4788,140.8955,128.7478,40.0197
0.2001,0.25063,0.341865,0.2,-0.126011,-0.101123,0.080771,-0.159194,-0.183214,0.042083,0.0245,20.4472,0.4788,141.0352,128.5976,40.0401
0.2001,0.25063,0.341865,0.2001,-0.126011,-0.101123,0.080771,-0.159194,-0.183214,0.042083,0.0245,20.3966,0.4788,140.9892,127.9028,40.1257
0.2001,0.25063,0.341865,0.2001,-0.126011,-0.101123,0.080871,-0.159194,-0.183214,0.042083,0.0245,20.3968,0.4788,140.9488,127.8941,40.1289
0.2001,0.25063,0.341865,0.2001,-0.126011,-0.101023,0.080871,-0.159194,-0.183214,0.042083,0.0245,20.4078,0.4788,141.0242,128.0683,40.1031
0.2001,0.25063,0.341865,0.2001,-0.125911,-0.101023,0.080871,-0.159194,-0.183214,0.042083,0.0245,20.4368,0.4787,141.0583,128.4624,40.0553
0.2001,0.25063,0.341865,0.2001,-0.126311,-0.101023,0.080871,-0.159194,-0.183214,0.042083,0.0245,20.3581,0.4788,140.9752,127.3483,40.1998
0.2001,0.25063,0.341865,0.2001,-0.126271,-0.101023,0.080871,-0.159194,-0.183214,0.042083,0.0245,20.3692,0.4788,140.9777,127.5012,40.1806
0.2001,0.25063,0.341865,0.2001,-0.126199,-0.101023,0.080871,-0.159194,-0.183214,0.042083,0.0245,20.3779,0.4789,141.0395,127.6324,40.1619
0.2001,0.25063,0.341865,0.2001,-0.126199,-0.101023,0.080871,-0.159194,-0.183114,0.042083,0.0245,20.3874,0.4788,140.9599,127.711,40.1619
0.2001,0.25063,0.341865,0.2001,-0.126199,-0.101023,0.080871,-0.159194,-0.183114,0.042183,0.0245,20.3945,0.4788,140.9446,127.7963,40.1539
0.2001,0.25063,0.341865,0.2001,-0.126199,-0.101023,0.080871,-0.159094,-0.183114,0.042183,0.0245,20.3982,0.4787,140.9782,127.8911,40.1336
0.2002,0.25063,0.341865,0.2001,-0.126199,-0.101023,0.080871,-0.159094,-0.183114,0.042183,0.0245,20.3488,0.4788,141.0245,127.2636,40.202
0.2002,0.25073,0.341865,0.2001,-0.126199,-0.101023,0.080871,-0.159094,-0.183114,0.042183,0.0245,20.3705,0.4788,141.1258,127.7177,40.1159
0.2002,0.25073,0.341965,0.2001,-0.126199,-0.101023,0.080871,-0.159094,-0.183114,0.042183,0.0245,20.3609,0.4787,141.2816,127.5771,40.135
0.2002,0.25073,0.341965,0.2002,-0.126199,-0.101023,0.080871,-0.159094,-0.183114,0.042183,0.0246,20.3067,0.4788,141.2306,126.8416,40.2252
0.2002,0.25073,0.341965,0.2002,-0.126199,-0.101023,0.080971,-0.159094,-0.183114,0.042183,0.0246,20.3064,0.4788,141.2077,126.8308,40.2278
0.2002,0.25073,0.341965,0.2002,-0.126199,-0.100923,0.080971,-0.159094,-0.183114,0.042183,0.0245,20.3365,0.4788,141.2801,127.2395,40.1775
0.2002,0.25073,0.341965,0.2002,-0.126099,-0.100923,0.080971,-0.159094,-0.183114,0.042183,0.0245,20.3463,0.4787,141.3335,127.3934,40.1547
0.2,0.25023,0.341065,0.2,-0.126999,-0.101423,0.080471,-0.159994,-0.183614,0.041683,0.0247,20.2241,0.479,138.9728,124.6361,40.7161
0.2,0.24823,0.337465,0.2,-0.130599,-0.103423,0.078471,-0.163594,-0.185614,0.039683,0.0244,19.0796,0.4542,126.9945,106.2954,44.1525
0.246696,0.237683,0.4,0.2,0.088909,-0.100857,0.094071,-0.134189,0.115662,0.024481,0.0023,137.6808,0.3244,14617.6691,10428.0421,4.2412
0.246696,0.237683,0.4,0.2,0.088909,-0.100857,0.094071,-0.134189,0.115762,0.024481,0.0024,137.7915,0.3254,14654.5332,10449.7575,4.2359
0.246696,0.237683,0.4,0.2,0.088909,-0.100857,0.094071,-0.134189,0.115762,0.024581,0.0023,137.9245,0.3247,14644.1754,10467.7733,4.2328
0.246696,0.237683,0.4,0.2,0.088909,-0.100857,0.094071,-0.134089,0.115762,0.024581,0.0023,137.65,0.3243,14608.3281,10423.1242,4.2422
0.246796,0.237683,0.4,0.2,0.088909,-0.100857,0.094071,-0.134089,0.115762,0.024581,0.0024,137.3311,0.3251,14514.9788,10380.6575,4.2493
0.246796,0.237783,0.4,0.2,0.088909,-0.100857,0.094071,-0.134089,0.115762,0.024581,0.0023,137.9103,0.3249,14743.2645,10458.9771,4.2359
0.246796,0.237783,0.4001,0.2,0.088909,-0.100857,0.094071,-0.134089,0.115762,0.024581,0.0024,137.7566,0.3248,14615.1578,10456.0794,4.2322
0.246796,0.237783,0.4001,0.2001,0.088909,-0.100857,0.094071,-0.134089,0.115762,0.024581,0.0024,137.423,0.325,14385.1905,10416.3659,4.2377
0.246796,0.237783,0.4001,0.2001,0.088909,-0.100857,0.094171,-0.134089,0.115762,0.024581,0.0024,137.1339,0.3253,14357.5023,10373.9609,4.2457
0.246796,0.237783,0.4001,0.2001,0.088909,-0.100757,0.094171,-0.134089,0.115762,0.024581,0.0024,137.9173,0.3244,14503.4215,10486.8826,4.2249
0.246796,0.237783,0.4001,0.2001,0.089009,-0.100757,0.094171,-0.134089,0.115762,0.024581,0.0024,137.9163,0.3244,14521.4213,10484.8618,4.2257
0.253396,0.242483,0.4,0.2058,0.089009,-0.100757,0.102671,-0.135089,0.125262,0.027381,0.0017,119.1365,0.2052,8011.9968,8547.6386,4.451
0.252736,0.242013,0.4,0.20523,0.089009,-0.100757,0.101821,-0.134989,0.124312,0.027101,0.0021,116.5961,0.2519,7978.6145,8724.8723,4.2635
0.238264,0.237683,0.4,0.2,0.063663,-0.077118,-0.106906,0.124599,0.188958,0.05068,0.0002,-627.6734,0.0957,278459.6382,256155.5367,0.8103
0.238264,0.237683,0.4,0.2,0.063663,-0.077118,-0.106906,0.124599,0.189058,0.05068,0.0002,-629.683,0.0933,281488.8457,257807.4533,0.8077
0.238264,0.237683,0.4,0.2,0.063663,-0.077118,-0.106906,0.124599,0.189058,0.05078,0.0002,-626.8493,0.0926,277165.996,255494.9091,0.8113
0.238264,0.237683,0.4,0.2,0.063663,-0.077118,-0.106906,0.124699,0.189058,0.05078,0.0002,-628.3779,0.0951,273795.9911,256729.7908,0.8094
0.238364,0.237683,0.4,0.2,0.063663,-0.077118,-0.106906,0.124699,0.189058,0.05078,0.0002,-632.5379,0.0946,291073.0173,260139.0119,0.8041
0.238364,0.237783,0.4,0.2,0.063663,-0.077118,-0.106906,0.124699,0.189058,0.05078,0.0002,-622.3486,0.0948,273064.8988,252136.3383,0.8162
0.238364,0.237783,0.4001,0.2,0.063663,-0.077118,-0.106906,0.124699,0.189058,0.05078,0.0002,-638.2088,0.0941,285675.8586,265080.3181,0.7962
0.238364,0.237783,0.4001,0.2001,0.063663,-0.077118,-0.106906,0.124699,0.189058,0.05078,0.0001,-655.2957,0.0941,305706.8857,279472.354,0.7756
0.238364,0.237783,0.4001,0.2001,0.063663,-0.077118,-0.106806,0.124699,0.189058,0.05078,0.0001,-661.3842,0.0946,308264.2571,284685.9127,0.7685
0.238364,0.237783,0.4001,0.2001,0.063663,-0.077018,-0.106806,0.124699,0.189058,0.05078,0.0001,-649.2399,0.0927,295573.6543,274340.8878,0.7828
0.238364,0.237783,0.4001,0.2001,0.063763,-0.077018,-0.106806,0.124699,0.189058,0.05078,0.0002,-642.5024,0.0941,285187.3972,268940.6373,0.7901
0.2,0.2,0.2224,0.2,-0.113937,-0.415218,-0.228306,0.058799,-0.079742,-0.29902,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.2,0.24017,0.2,-0.096167,-0.381398,-0.216156,0.065389,-0.052862,-0.26404,0.0008,32.3622,0.0238,85.0152,93.0966,35.4753
0.321075,0.2,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076802,0.169172,0.035936,0.0033,121.0477,0.3809,4831.9744,7391.1066,5.2337
0.321075,0.2,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076802,0.169272,0.035936,0.0033,120.9274,0.3814,4831.5622,7376.9997,5.2382
0.321075,0.2,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076802,0.169272,0.036036,0.0033,121.062,0.3808,4832.0571,7393.6131,5.2325
0.321075,0.2,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076902,0.169272,0.036036,0.0033,120.9737,0.3812,4827.2036,7384.2267,5.2352
0.321175,0.2,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076902,0.169272,0.036036,0.0033,120.8223,0.3814,4804.7801,7365.5607,5.2416
0.321175,0.2001,0.4,0.205405,0.076147,-0.033866,-0.052867,0.076902,0.169272,0.036036,0.0033,121.3169,0.3815,4837.6843,7434.9407,5.2149
0.321175,0.2001,0.4001,0.205405,0.076147,-0.033866,-0.052867,0.076902,0.169272,0.036036,0.0033,120.3922,0.3812,4804.801,7318.5984,5.2557
0.321175,0.2001,0.4001,0.205505,0.076147,-0.033866,-0.052867,0.076902,0.169272,0.036036,0.0035,109.247,0.4033,4279.3931,3770.6676,9.2156
0.321175,0.2001,0.4001,0.205505,0.076147,-0.033866,-0.052767,0.076902,0.169272,0.036036,0.0035,118.1595,0.4037,4673.772,4474.2928,8.4303
0.321175,0.2001,0.4001,0.205505,0.076147,-0.033766,-0.052767,0.076902,0.169272,0.036036,0.0033,120.0494,0.3814,4806.8909,7276.8455,5.2701
0.321175,0.2001,0.4001,0.205505,0.076247,-0.033766,-0.052767,0.076902,0.169272,0.036036,0.0033,120.3056,0.3813,4831.0601,7314.4634,5.2547
0.324675,0.2043,0.324,0.351405,0.079047,-0.0272394,0.095533,0.079002,0.1814106,0.035336,0.0045,10.3112,0.0468,94.4797,93.0492,19.0266
0.324325,0.20388,0.36,0.336815,0.078767,-0.030616,0.080703,0.078792,0.172422,0.035406,0.007,10.2154,0.0699,90.5867,95.4711,18.2092
0.295379,0.2,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100528,0.011162,0.037152,0.0084,50.7156,0.4115,605.6193,902.6385,16.8822
0.295379,0.2,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100528,0.011262,0.037152,0.0084,50.7389,0.4115,606.3594,903.7314,16.8704
0.295379,0.2,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100528,0.011262,0.037252,0.0084,50.7325,0.4115,606.2471,903.5065,16.8722
0.295379,0.2,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100428,0.011262,0.037252,0.0084,50.7186,0.4115,605.6494,902.7555,16.8811
0.295479,0.2,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100428,0.011262,0.037252,0.0084,50.6919,0.4115,604.2846,901.8128,16.8889
0.295479,0.2001,0.373473,0.224304,0.037297,-0.057409,0.03341,-0.100428,0.011262,0.037252,0.0084,50.7912,0.4114,605.6767,906.2594,16.8426
0.295479,0.2001,0.373573,0.224304,0.037297,-0.057409,0.03341,-0.100428,0.011262,0.037252,0.0084,50.6903,0.4117,606.3814,902.6226,16.8731
0.295479,0.2001,0.373573,0.224404,0.037297,-0.057409,0.03341,-0.100428,0.011262,0.037252,0.0084,50.5797,0.4115,605.0054,898.7947,16.904
0.295479,0.2001,0.373573,0.224404,0.037297,-0.057409,0.03351,-0.100428,0.011262,0.037252,0.0084,50.5366,0.4114,604.1565,897.3175,16.9158
0.295479,0.2001,0.373573,0.224404,0.037297,-0.057309,0.03351,-0.100428,0.011262,0.037252,0.0084,50.6218,0.4116,606.5234,900.3455,16.8905
0.295479,0.2001,0.373573,0.224404,0.037397,-0.057309,0.03351,-0.100428,0.011262,0.037252,0.0084,50.6534,0.4115,607.3061,902.1777,16.8678
0.295479,0.2,0.374673,0.224404,0.037397,-0.056709,0.03291,-0.100428,0.011262,0.037252,0.0088,48.6615,0.4345,611.062,732.4888,19.869
0.295479,0.2,0.379073,0.224404,0.037397,-0.054309,0.03051,-0.100428,0.011262,0.037252,0.0059,50.5899,0.2919,732.6995,1030.6024,14.7454
0.250887,0.23768,0.4,0.2,-0.039644,-0.04392,-0.051094,-0.050378,0.016338,0.045101,0.003,127.6004,0.3829,4684.7632,5148.4849,7.9376
0.250887,0.23768,0.4,0.2,-0.039644,-0.04392,-0.051094,-0.050378,0.016438,0.045101,0.003,127.7377,0.3833,4697.7904,5163.185,7.9239
0.250887,0.23768,0.4,0.2,-0.039644,-0.04392,-0.051094,-0.050378,0.016438,0.045201,0.003,127.7617,0.383,4690.2973,5165.1657,7.9224
0.250887,0.23768,0.4,0.2,-0.039644,-0.04392,-0.051094,-0.050278,0.016438,0.045201,0.003,127.6265,0.3827,4679.5699,5151.2004,7.9351
0.250987,0.23768,0.4,0.2,-0.039644,-0.04392,-0.051094,-0.050278,0.016438,0.045201,0.003,127.4441,0.3834,4669.4087,5136.7149,7.9457
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014115,0.045876,0.0141,35.413,0.4715,275.7664,168.521,60.1566
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014215,0.045876,0.0141,35.4138,0.4715,275.4632,168.4225,60.1935
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014215,0.045976,0.0141,35.3492,0.4716,275.6199,167.8818,60.2591
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.4182,0.4714,275.7042,168.552,60.156
0.244975,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.4012,0.4717,275.3891,168.4021,60.1758
0.244975,0.2001,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.4375,0.4715,275.4479,168.9287,60.0599
0.244975,0.2001,0.383845,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.3503,0.4716,276.4117,168.3337,60.0995
0.244975,0.2001,0.383845,0.2001,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.2851,0.4713,276.4637,167.8065,60.1587
0.244975,0.2001,0.383845,0.2001,-0.062471,-0.094858,-0.059886,0.045309,0.014215,0.045976,0.0141,35.2609,0.4715,276.5318,167.6207,60.1774
0.244975,0.2001,0.383845,0.2001,-0.062471,-0.094758,-0.059886,0.045309,0.014215,0.045976,0.0141,35.3093,0.4715,277.1692,168.0153,60.132
0.244975,0.2001,0.383845,0.2001,-0.062371,-0.094758,-0.059886,0.045309,0.014215,0.045976,0.0141,35.336,0.4715,277.2281,168.3161,60.0774
0.245875,0.2001,0.384345,0.2,-0.062371,-0.094758,-0.059886,0.044909,0.014215,0.046476,0.0142,34.7245,0.4717,278.1575,163.4949,60.6024
0.249475,0.2001,0.386345,0.2,-0.062371,-0.094758,-0.059886,0.043309,0.014215,0.048476,0.0126,32.3347,0.3985,277.9066,146.1088,62.3615
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218272,-0.039487,0.0332,14.7951,0.4685,23.5316,28.6158,114.0991
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218172,-0.039487,0.0332,14.8003,0.4686,23.5221,28.622,114.1352
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218172,-0.039387,0.0332,14.7952,0.4685,23.526,28.6052,114.1425
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7957,0.4685,23.5343,28.6196,114.0909
0.2001,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7887,0.4685,23.529,28.5941,114.1107
0.2001,0.2001,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7966,0.4686,23.5369,28.6484,113.9869
0.2001,0.2001,0.271915,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7992,0.4685,23.5696,28.6513,114.0055
0.2001,0.2001,0.271915,0.21356,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7875,0.4685,23.5819,28.6071,114.0453
0.2001,0.2001,0.271915,0.21356,-0.138802,-0.153377,-0.070269,-0.162153,-0.218172,-0.039387,0.0332,14.7821,0.4686,23.5895,28.5875,114.0606
0.2001,0.2001,0.271915,0.21356,-0.138802,-0.153277,-0.070269,-0.162153,-0.218172,-0.039387,0.0332,14.792,0.4686,23.5889,28.6246,114.0284
0.2001,0.2001,0.271915,0.21356,-0.138702,-0.153277,-0.070269,-0.162153,-0.218172,-0.039387,0.0332,14.7959,0.4686,23.5915,28.647,113.9844
0.2001,0.2006,0.271915,0.21356,-0.138202,-0.152777,-0.069769,-0.162153,-0.217672,-0.039387,0.0331,14.4197,0.4676,23.6059,24.87,126.2525
0.2001,0.20055,0.271915,0.21356,-0.138252,-0.152827,-0.069819,-0.162153,-0.217722,-0.039387,0.0331,14.4096,0.4676,23.6011,24.8373,126.2838
0.2001,0.20046,0.271915,0.21356,-0.138342,-0.152917,-0.069909,-0.162153,-0.217812,-0.039387,0.0331,14.3921,0.4676,23.5952,24.7802,126.3391
0.2001,0.200388,0.271915,0.21356,-0.138414,-0.152989,-0.069981,-0.162153,-0.217884,-0.039387,0.0331,14.3779,0.4676,23.5964,24.7341,126.3829
0.2001,0.20033,0.271915,0.21356,-0.138472,-0.153047,-0.070039,-0.162153,-0.217942,-0.039387,0.0331,14.3666,0.4676,23.5942,24.6976,126.4166
0.233348,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089735,-0.189468,0.075336,0.0001,-963.9238,0.0905,1629875.3229,1586586.1657,0.2015
0.233348,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089735,-0.189368,0.075336,0.0001,-1004.4467,0.095,1632465.4256,1801494.9199,0.1849
0.233348,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089735,-0.189368,0.075436,0.0001,-965.9573,0.0953,1636688.5313,1592838.8075,0.2011
0.233348,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089835,-0.189368,0.075436,0.0001,-961.2066,0.0905,1630917.917,1577381.9714,0.2021
0.233448,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089835,-0.189368,0.075436,0.0001,-1006.5337,0.0957,1657545.7477,1810650.0911,0.1844
0.233448,0.318007,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089835,-0.189368,0.075436,0.0001,-1006.2081,0.0955,1648758.9487,1810355.4339,0.1843
0.233448,0.318007,0.278195,0.227598,-0.077778,0.013588,0.110303,0.089835,-0.189368,0.075436,0.0001,-978.9274,0.0926,1549889.0118,1712932.7435,0.1895
0.233448,0.318007,0.278195,0.227698,-0.077778,0.013588,0.110303,0.089835,-0.189368,0.075436,0.0001,-975.0308,0.0962,1527334.0492,1699816.4251,0.1902
0.233448,0.318007,0.278195,0.227698,-0.077778,0.013588,0.110403,0.089835,-0.189368,0.075436,0.0001,-929.8624,0.0914,1508337.877,1477810.8032,0.2086
0.233448,0.318007,0.278195,0.227698,-0.077778,0.013688,0.110403,0.089835,-0.189368,0.075436,0.0001,-978.9955,0.097,1552480.7453,1713753.969,0.1894
0.233448,0.318007,0.278195,0.227698,-0.077678,0.013688,0.110403,0.089835,-0.189368,0.075436,0.0001,-975.0354,0.0918,1524383.8453,1699034.5193,0.1903
0.4,0.36,0.4,0.4,0.078822,0.5,0.219203,0.089835,0.334032,0.5,0.018,11.6021,0.2025,360.8266,233.4081,9.4285
0.4,0.4,0.4,0.4,0.55,0.5,0.5,0.08534325,0.5,0.5,0.0035,-45.1668,0.1567,3592.7904,3211.1743,4.1695
0.4,0.36,0.4,0.4,0.5,0.5,0.5,0.085343,0.5,0.5,0.0111,-30.3651,0.3305,2019.8469,1508.0966,5.6064
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014115,0.045876,0.0141,35.413,0.4716,275.9176,168.5212,60.1566
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014215,0.045876,0.0141,35.4138,0.4716,275.5887,168.4227,60.1934
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045209,0.014215,0.045976,0.0141,35.3492,0.4715,275.4887,167.8818,60.2591
0.244875,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.4183,0.4715,275.7752,168.552,60.156
0.244975,0.2,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.4012,0.4716,275.2739,168.4023,60.1758
0.244975,0.2001,0.383745,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.4375,0.4716,275.5212,168.9289,60.0599
0.244975,0.2001,0.383845,0.2,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.2865,0.4716,276.4189,167.8057,60.1619
0.244975,0.2001,0.383845,0.2001,-0.062471,-0.094858,-0.059986,0.045309,0.014215,0.045976,0.0141,35.285,0.4713,276.4365,167.8063,60.1587
0.244975,0.2001,0.383845,0.2001,-0.062471,-0.094858,-0.059886,0.045309,0.014215,0.045976,0.0141,35.1983,0.4715,276.5787,167.0993,60.2403
0.244975,0.2001,0.383845,0.2001,-0.062471,-0.094758,-0.059886,0.045309,0.014215,0.045976,0.0141,35.3093,0.4716,277.3246,168.0154,60.132
0.244975,0.2001,0.383845,0.2001,-0.062371,-0.094758,-0.059886,0.045309,0.014215,0.045976,0.0141,35.336,0.4714,277.237,168.3162,60.0774
0.244975,0.2001,0.383845,0.2,-0.063271,-0.094758,-0.060386,0.044809,0.014215,0.045476,0.0141,35.2579,0.4714,275.6631,166.456,60.5924
0.244975,0.2001,0.383845,0.2,-0.063181,-0.094758,-0.060336,0.044859,0.014215,0.045526,0.0141,35.2725,0.4714,275.7886,166.6973,60.5339
0.244975,0.2001,0.383845,0.2,-0.063019,-0.094758,-0.060246,0.044949,0.014215,0.045616,0.0141,35.2978,0.4715,276.0441,167.1226,60.4304
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218272,-0.039487,0.0332,14.7951,0.4685,23.5326,28.6159,114.099
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218172,-0.039487,0.0332,14.8003,0.4685,23.518,28.6219,114.1354
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162253,-0.218172,-0.039387,0.0332,14.7953,0.4685,23.5272,28.6054,114.1422
0.2,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7958,0.4686,23.5367,28.62,114.0902
0.2001,0.2,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7887,0.4685,23.5253,28.5943,114.1105
0.2001,0.2001,0.271815,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7966,0.4686,23.5342,28.6484,113.9868
0.2001,0.2001,0.271915,0.21346,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.3194,0.4677,23.5728,24.5405,126.5858
0.2001,0.2001,0.271915,0.21356,-0.138802,-0.153377,-0.070369,-0.162153,-0.218172,-0.039387,0.0332,14.7875,0.4685,23.5792,28.6071,114.0454
0.2001,0.2001,0.271915,0.21356,-0.138802,-0.153377,-0.070269,-0.162153,-0.218172,-0.039387,0.0332,14.7819,0.4685,23.5812,28.5862,114.0629
0.2001,0.2001,0.271915,0.21356,-0.138802,-0.153277,-0.070269,-0.162153,-0.218172,-0.039387,0.0332,14.7921,0.4686,23.5926,28.6248,114.0281
0.2001,0.2001,0.271915,0.21356,-0.138702,-0.153277,-0.070269,-0.162153,-0.218172,-0.039387,0.0332,14.7959,0.4686,23.5967,28.6469,113.9845
0.2001,0.2006,0.268315,0.21356,-0.138202,-0.152777,-0.070269,-0.161653,-0.218172,-0.039387,0.0336,14.2927,0.4681,22.3688,24.5894,125.9719
0.2001,0.20055,0.268675,0.21356,-0.138252,-0.152827,-0.070269,-0.161703,-0.218172,-0.039387,0.0336,14.2963,0.4681,22.4851,24.5835,126.0508
0.2001,0.20046,0.269323,0.21356,-0.138342,-0.152917,-0.070269,-0.161793,-0.218172,-0.039387,0.0335,14.3026,0.468,22.6942,24.5755,126.1778
0.2001,0.200388,0.269841,0.21356,-0.138414,-0.152989,-0.070269,-0.161865,-0.218172,-0.039387,0.0334,14.3072,0.468,22.868,24.569,126.2725
0.2001,0.20033,0.270256,0.21356,-0.138472,-0.153047,-0.070269,-0.161923,-0.218172,-0.039387,0.0334,14.3101,0.4679,23.0066,24.564,126.3385
0.233348,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089735,-0.189468,0.075336,0.0001,-963.8604,0.0907,1637273.8216,1586377.5395,0.2015
0.233348,0.317907,0.278095,0.227598,-0.077778,0.013588,0.110303,0.089735,-0.189368,0.075336,0.0001,-1004.4471,0.0953,1642511.6015,1801496.0695,0.1849
